label,question
3,아주대 전자출석체크 인증번호 클릭하는 부분 눌렀는데 아무것도 안 뜨고 그대로입니다. 뭐가 문제일까요? 3시에 수업시작인데
3,아주대 정문쪽에 있는 서점이나 아주대 학생회실쪽에 있는 서점이나 가격 거의 비슷한가요 ?? 정문쪽에서 이미 샀긴 한데
3,아주비비 줌 킬 때 노트북으로 보는 사람은 따로 줌 앱 깔아야 함?
3,아주인성 4/15일까지만 동영상 다 보면 되는거지?? 시간표 상관없이 내가 알아서..!!?
3,아주인성 ㅊㄱㅇ 교수님 수업 듣는 사람 어케함??
3,아주인성 ㅊㅇㅊ 교수님 수업 발표전까지 수업 안 들어가는 거 맞지??
3,아주인성퀴즈 그거 처음에 F였다가 다시봐서 p됐는데 이럼감점임?
3,아주희망 코로나 검사 대기때문에 출석 못했는데 어케되는거냐..? 나 첫날부터 출석 안한거냐..?
3,어벤디 4반 방금 나만 소리 아무것도 안들렸어? 마이크 활성화 버튼도 없음
3,어제 미기창 ㅈㅁㅎ 교수님 수업 몇시에 끝났나요?
3,언어습득론 중요한내용 혹시 있었나요???줌 참가못했는데ㅠㅠㅠㅠ
3,에이스타 토익 기초
3,여잔데 대학생 거의 백팩매나?
3,영1 교재 이거아냐?https://m.smartstore.naver.com/englishshop/products/3436207492?NaPm=ct%3Dl097r
3,영1 ㄴㅋㄹㅅ 교수님 매주마다 하는 과제 3개한번에 내도 상관없는거죠??
3,영교 역사란무엇인가 지금 들으시는분?
3,영문과 과잠이 예뻐 인문대 과잠이 예뻐..?
3,영어 1 ㄴㅋㄹㅅ 교수님 오늘 줌 수업 하나요 ??
3,영어1 ㄴㅋㄹㅅ 교수님 녹강이거 글쓰기 매뉴얼이런거같은데 3월 25일까지라 써있으니 그때까지만 보면 되는건가요? 오늘 다보는거라기엔 30분짜리 3개인데;;
3,영어1 니콜라스교수님 오늘 과제 있는거에요???
3,영어1 ㄷㄴㄷ 교수님 녹강 같은 거 안 올라왔지?? 피피티도 나한테만 안 뜨는 고 아니겠쥐
3,영어1 ㄷㄴㄷ 교수님 듣는사람발표많이 해야한다던데 주로 어떤거 말하나요??ㅠㅠ너무걱정돼요
3,영어1 브레드 교수님께서 업로드하신 과제 오늘까지 하는건가요???
3,영어1 수업 들은 애들아 교재 이거 맞어? 표지가 이게 맞는지 기억이 잘안나
3,영어1 조셉 볼... 마지막에 하신 말씀 뭐야..? 숙제 있어?
3,영어1 조셉볼 교수님 팀플 어떻게 하는 거예요??다음 주 월요일부터 하는 건가...
3,영어1 조셉볼 교수님 팀플 어떻게 하는 거예요??다음 주 월요일부터 하는 건가...
3,영어1 줌수업 화면 켜야되나요?
3,영어1 케빈교수님 교재 언제까지 준비해놔야 하는지 아시나요?
3,영어1 ㅍㄹ교수님 워크시트 어디있음?
3,영어2 ㄱㅎㅈ 교수님 교재 이거 맞나요?
3,영어2 ㄱㅎㅈ 교수님 줌수업 캠 켜야되나욥??
3,영어2 ㄱㅎㅈ 교수님 책 사야된다 하셨었나 ??
3,영어2 ㅅㅁㅇ 교수님 자기소개 9번 어떻게 하라고 하셨어?? 급똥때문에 못들었음
3,영어2 ㅇㅈ 선생님 수업 과제형식같은건 없는거야..? 그냥 내 소개하라구..?어떻게 하는지 좀 알려줭 ㅠㅠ다른 반은 형식 받았다던뎅..
3,영어2 유혜정 교수님 강의 과제 없는거 맞죠?
3,오늘 9시 ㅂㄹㄷ 교수님 전자출결 된사람 있어???
3,오늘 글쓰기 수업 있었던 사람들아다 줌이었어?
3,오늘 물실 대면이지?
3,오늘 ㅂㄹㄷ 교수님 과제 있었나요?
3,오늘 수1 ㅂㅅㅇ교수님 수업들으신분들 과제 말씀 따로 해주셨어요.??
3,오늘 수강정정 했는데 수업 시간 지나면 어떡하죠 ㅠㅠ?
3,오늘 수업 다들었는데 왜 전자출석부 보면 다 미인증으로 되있죠? 제가 뭐 따로 해야되는게 있는건가요?
3,오늘 시숲 개총이라고 하지 않았나? 개총 어땠어??
3,오늘 실험과목 들으신 분들 대면으로 하셨나요?
3,오늘 ㅇㅌㄱ 교수님 화실 일괄 휴강 맞죠??????확실한거죠?
3,오늘 영2 ㄱㅎㅈ 교수님 수업 들은사람 있어??풀강이었어??
3,오늘 의대 개강식에서 뭐했나요?
3,오늘 화실 안 하는 거 맞지?
3,오늘 화장하고 캠킨 애들 있어..?오늘 첫개강이라 눈썹+눈화장만 대충 하고 렌즈꼈는데 눈 개피곤함ㅋㅋㅋ 걍 내일부터 안경써야겠다.. 사실 눈썹도 좀 귀찮은데 이건 마지막 이미지라서 안될 것 같아
3,오늘 화학 출석 어떻게 했나요?
3,오페라의 유령??
3,와 고딩때 공부 어떻게했지?? 엄청 졸리고 피곤하고 집중도 안되고 바보된느낌이고 머리도 안돌아가고 눈도 침침하고 코도막히고 몸도 찌뿌둥하고일단 강의 다들었으니 자야지
3,와 나 오늘 왜 아무것도 기억이 안나지?분명 OT 하면서 중요한 것들
3,요리 배울 수 있는 프로그램 같은거 있음?? 동아리 찾아보는데 없네
3,원어민교수님 줌 끝나고 나서는 뭐라고 0드려야해..? 그냥 bye 이러기엔 좀 그래서 그냥 나왔는데..
3,웹과제 대체번호로 나만 로그인 안 되나?
3,융합프로그래밍 줌할때 캠 키라함?
3,음. 에...음? 어...음? 으음... 응?말끝마다 음? 응? 붙이시는 분 처음 봄 ㅋㅋㅋㅋㅋ아 뻘하게 웃김
3,이게 매주 교재를 업로드 해주신다는 말씀인가요???
3,이산수학 그냥 녹화된 강의 들으면 됨?
3,인문대는 졸업하려면 강독을 한 개 이상 꼭 들어야 한다던데
3,일반 학생증 받은 사람있니??
3,일본 입문에서 일본입문기에 대해서 글쓰라고 하셨던거 같은데 과제에 안올라오면 기다려야하죠..?
3,입학 키트 받은 사람 있음?
3,잎새가 뭐야 마지막잎새야??
3,ㅈㅅㅇ 9시 영어 어디로 들가야됨?
3,ㅈㅅㅇ 영어1교수님 그냥 디코 오늘 ot들었으면 자동으로 출석 인정 되는건가요? ㅜ
3,자동 수강신청은 시간표 변경 못하지 않아?? 나도 도망치고 싶은데
3,저녁 학식먹는사람?
3,전공 책 PDF는 어떻게 구하나요?
3,전공자를 위한 C언어 프로그래밍 책 중고로 파실 분 계신가요..?
3,전자 반수 생각하는 사람?
3,전자 출석 나만 오류 뜸?
3,전자출결 오류로 결석 나온거 교수님께 메일로 문의드려서처리해주셨다는 답장 받았는데감사하다고 답장 드리면 될까요?혹시 메일 많이 받으셔서 답장드리면 불편하실까요?
3,정외과는 개총이나 과행사같은건 안하나요??다른과는 하던데
3,정정기간에 신청한 과목이 이미 첫수업을 한 상태라면 저는 그 첫수업 출결이 어떻게 처리되는 걸까요 ??
3,종강 언제 하냐 이거?
3,줌 수업 일찍 들어갔더니 아무도 없어서 캠키고 놀았는데 알고보니 녹화되고 있더라고.. 상황 파악하고 다시 나갔다가 제 시간에 들어갔는데 녹화본 올라오면 내 모습도 담겨있으려나..?
3,중견이랑 자기이해 아직 뭐 올라온거 없죠? 나만 안뜨는거 아니죠??
3,중국입문 들으시는 분들 다 조 짜셨나요?저 데려가실 분...
3,중국입문 오늘 여석 잡아서 어제 오티 못 들었는데 교재 사야하나요?ㅠㅠ
3,지금 과방 열려요?
3,지금 영어1 배정받은 새내기인데 이번주내엔 고급영어로 옮길수있대서 고민됩니다. 모의고사
3,지금 하는 불어강독 주소 있는사람...? 강충권 교수님거... 안떠서 당황스럽다
3,진지하게 진짜 인문대생이 컴퓨팅 사고 왜 들어야하는거야..? 컴퓨팅 기본 개념 이게 무ㅏ야....
3,창업 아이디어 탐색 및 실습 듣는 새내기 없어 진짜?? 나만 새내기야?? 학점 따기 엄청 함들겠네 ㅠㅠㅠㅠ
3,철학이란 무엇인가 내가 감당할 수 있을까? 드랍할까?
3,첫날인데 왜케 힘들지..?계획된 시간에 끝날줄 알았어..6시에 밥 먹을 수 있을줄 알았어..ㅠㅜ지금 차게 식은 저녁밥 바라보고 있는데 왜이리 서럽냐
3,칼투라니 자이닉스니 이게뭐임???깔아야하냐 말아야하냐 누가 좀 알려줘 제발ㄹㄹ류ㅠ
3,캠벨 생명과학 이거는 피뎁 없나?
3,캠킬수있으면 키라는데 안켜도 되지?
3,컴퓨팅 사고 듣는 22학번 새내기 있니...???
3,케빈교수님 과제 이미 제출한 사람?? 오늘 끝내버릴까 고민중인데 ㅠㅠ
3,코로나 확진땜에 실험첫수업에 참여를 못하는데물리학실험 윤종희 교수님 메일 아시는 분 계신가요
3,클라시쿠스 문 ㅈㅎㅇ교수님 줌 들어간사람?????? 30분 정각에 들어갔는데도 안들여보내주셔 ..
3,클라시쿠스 문사해 과목은 책 강의에서 읽는책만 사도 되죠? 에타에있는 이론 교재는 안사도 되나요?
3,클라시쿠스 사 시대 교재 돈끼호테만 사면되?
3,클라시쿠스 사 ㅎㅅㅇ교수님꺼 듣는사람??
3,클라시쿠스 전체오티 끝난거 맞나요? 중간에 잠들어서..
3,클라시쿠스 출석은 확인된건가?
3,클라시쿠스는 뭐임??이름 개간지나네 스파르타쿠스 마냥
3,키트 오티 때 받았으면 안받는거지????
3,태블릿 기능도 있는(?) 갤러시북 프로 360 사는 게 나을까요. 일반 노트북+태블릿 이 나을까요 ㅠ
3,하 몇몇 수업은 이 수업을 과연 가서 들을 수 있을까라는 생각이 든다ㅋㅋ 지금은 딴짓하면서 듣고있어서 덜한데ot라 그렇겠지?
3,학교에서 수업 들을 장소 있어??
3,학생회비 낸거 회장님한태 확인 안 해봐도 되지?
3,학점 관련해서 답변좀 해주세요ㅠㅠ1.f받아서 0점 처리되면 한학기 평균학점도 같이 내려가는건가요?2. 아니면 f받은 과목은 애초에 수강신청 안한거처럼 나머지 과목들로만 평균학점 계산되나요?3.만약 1번이 맞다고 하면 f과목 재수강해서 에제까지 끌어올리면 f받았던 학기 평균학점도 올라가나요?답변해주시면 감사하겠습니다ㅠㅠㅠ
3,한국의 고전문학 듣는 사람 있어?
3,현대사회학
3,현대시민생활과법 어디로 들어가야하나요??ㅜㅜ잘 몰라서 여쭤봅니다 ㅜㅜ….
3,혹시 광교관6403 사시는 분들 기숙사 가셨나요?
3,혹시 방금 ㅊㅂㄴ 교수님 수1 수업 들은 사람 중에 그 화 목 선택 하는거 어디서 하라했는지 기억나는 사람 있어? 끝나고 찾아보려니 기억이 안난다... 금붕어 기억력
3,혹시 아주인성 ㅇㅈㅎ 교수님 발표나 뭐 준비해야하는것 있나요….? 나중에 들어와서 오타 못들었어요…제발 도와주세요…ㅠㅠㅠㅠ
3,혹시 오늘 화학 출석 스스로 따로했어야 하는거 아니지?
3,혹시 융합 프로그래밍 줌 주소좀 알려주실수 있나요..? 아이패드라 이거 비비 통해서 안들어가지는데 ㅜㅜ
3,혹시 이 책 교재로 쓰시는 분 중에 그냥 가지실 분 계신가요? 저도 중고로 받은거라 버리려고 했는데 답이 다 적혀있어서 편했던 기억이 나서요 너무 더럽게 써서 교재로 쓰시는 건 비추고 그냥 답 체크용으로 드릴까 합니다 관심있으시면 쪽지 주세요~
3,혹시 포탈에 주소 입력한적 없는데 입력되신분 계신가요? 학교에서 입력해주신 거겠죠? ㅠㅠ
3,화실 16일까지 과제 없지?
3,화학 ㅈㅎㅇ 교수님 수업 지금 진행 중?
3,화학 ㅎㅇㄱ 교수님 오티 다음시간부턴 책 준비해야되는거 맞지?
3,화학 ㅎㅇㄱ 교수님 이번에 과제 있나요?
3,화학실험 공지에 ㅇㅌㄱ 교수님이 첫주 휴강이라고 적어두셨는데 이거 ㄱㅎㅁ 교수님 수업도 적용되는 거겠죠??
3,화학실험 대면하면 풀강이에요?
3,화학실험 ㅇㅌㄱ 교수님 줌 링크 어딨는지 아시는분있나요 ??ㅠㅠ
3,화학실험 이번주는 아예 안 하는거 맞죠??
3,화학실험 화실 ㅇㅌㄱ 교수님 강의노트에 있는 동영상들 공지없어도 다 봐야하는건가?
3,화학실험1 듣는사람있어?공지사항에 오픈톡방 링크들어가는데 비번이 자꾸 틀리대 ㅠㅠ
3,회계학원론 ㅇㅅㄹ교수님 책 산사람 있어요? 중고로 사는게 좋은가요?
3,입학 키트 받은 사람 있음?
3,투표하나 할게요 두 시간표 중에 어느 쪽이 더 좋다고 생각하세요?
3,공대생 분들 에코백은 잘 안메고 다님?
3,반수생 많이들 싫어해? 소문나면 되게 안좋게 본다는데 어카지 혼자 닥치고 스카가면 되긴하는데 그럼 또 얜 맨날 뭐하나 의심받을거같고 거기서 솔직히 말하면 안좋게 볼 거 같고 흠..
3,간호 나만 시간표 빡센거 아니지..?ㅋㅋ 다른사람들까보다가 내꺼보니까 왜이렇게 빡세
3,통학이 좀 먼데 어떤걸 고려해서 짜야할까 일단 9시 수업은 자동때문에 두개고 그거외에는 통학때문에 시간표 신경쓸거있나..?
3,건설시스템공학과 미터 새터 같은거 올해 했나요?
3,이거 많이 빡세보여??뺀다면 화요일 제일마지막꺼정도 뺄수있겠다
3,영교 두개 이상 듣는사림?
3,시간표 ㅁㅌㅊ?
3,기숙사 문을 안에서 잠궜는데...문고리는 돌아가는데 그 잠그는 손잡이(?)가 다시 안돌아가서 룸메와 방에 갇혔어요...혹시 어떻게 여는지 아시는 분 있나요...?광교관입니다...ㅠㅠㅠㅠㅠㅠㅠㅠ밖에서 비번쳐봐도 안열려요...손잡이 돌려도 안열림...
3,영문 몇학점 나오냐?
3,아주인성은 괜찮은 과목인가요?
3,e이비즈 분들 전필로 경영정보시스템 or 회계학원론 둘 중에 뭘 더 1순위로 생각하고 계신가요?...물론 뭐라도 되면 다행이겠지만.. 서로 공유해요..ㅎㅎ
3,다른학교 보면 완전비대면에 교양만 대면하는 곳도 많던데 우리학교만 거의 대면임?
3,비대면 수업할 가능성은 없나..?ㅠㅠ 대면 수업 나 같은 기숫사 떨어진 2시간 통학러한텐 너무 함할 것 같은데 3주차가 너무 두려워
3,1학년때 영교 신청 안하고 선택 교양 듣는 사람 많을까요??
3,지금 나만 수강신청 창 이렇게 뜨는 거 아니지????
3,미디어학과분들 창의미디어 다들 들으실 생각인가요? 들을지 말지 고민됩니다... 권장이긴한데 평점이..
3,22학번 영문과 전공필수 안듣는 사람?
3,인문대 입학식날 나한테 말걸었던 이상한 사람 있는데 혹시 그날 똑같은일 겪은 사람 있음? 이단인가 사이빈가 뭐지
3,경영 소학회 신입생 모집..신입생만 가능한 거 아니죠 ??
3,3월 첫주부터 수업 대면인지 아닌지 어케알아요??
3,긱사 폐결핵 소견서 스캔말고 그냥 사진 찍어서 보내도 되나요? 정성들여서 찍긴 했는데...
3,산공 내일 창설입만 수강신청하면 되는거맞죠? 아주희망도 자동이던데
3,혹시 지금 수업계획서 같은 거 나와있나요? (대면/비대면 정리된 엑셀파일 강의계획서 말고!)
3,이거 수업방법중에 이론이라는 건 뭐야?파일만 올리는 거야??
3,나 남잔데 축구 별로 안 좋아하거든.. 다른애들 다하면 몰라도 굳이 자원해선 안하는데 축구 많이들 해?
3,자동으로 짜진 시간표인데….어떤가요…?
3,에타로 시간표 만들고 수강번호를 학사서비스에서 찾고있는데 어떤 한 과목이 아무리 검색해도 안나오는데 왜이럴까요.?
